,year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest,orig_per_capita_2012,orig_per_capita_2017,orig_pop_2012,orig_pop_2017,dest_per_capita_2012,dest_per_capita_2017,dest_pop_2012,dest_pop_2017
8578,2012,NY,ME,5,"Meat, poultry, fish, seafood, and preparations",19.42,2872.87,828.62,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8579,2012,NY,ME,6,Milled grain products and preparations and bakery products,54.13,2872.87,828.62,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8580,2012,NY,ME,7,Other prepared foodstuffs and preparations,177.72,2872.87,828.62,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8581,2017,NY,ME,3,"Agricultural products (excl. feed, grains, and forage)",10.3,2785.53,832.01,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8582,2017,NY,ME,4,"Animal feed, eggs, honey, other products of animal origin",4.38,2785.53,832.01,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8583,2017,NY,ME,5,"Meat, poultry, fish, seafood, and preparations",21.95,2785.53,832.01,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8584,2017,NY,ME,6,Milled grain products and preparations and bakery products,58.27,2785.53,832.01,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8585,2017,NY,ME,7,Other prepared foodstuffs and preparations,190.78,2785.53,832.01,New York,Maine,62769,65220,19040100,19315700,37727,39521,1292600,1300200
8586,2012,IA,ME,4,"Animal feed, eggs, honey, other products of animal origin",4.04,10520.48,828.62,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8587,2012,IA,ME,5,"Meat, poultry, fish, seafood, and preparations",9.18,10520.48,828.62,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8588,2012,IA,ME,6,Milled grain products and preparations and bakery products,38.23,10520.48,828.62,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8589,2012,IA,ME,7,Other prepared foodstuffs and preparations,15.2,10520.48,828.62,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8590,2017,IA,ME,4,"Animal feed, eggs, honey, other products of animal origin",4.45,8454.35,832.01,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8591,2017,IA,ME,5,"Meat, poultry, fish, seafood, and preparations",10.03,8454.35,832.01,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8592,2017,IA,ME,6,Milled grain products and preparations and bakery products,39.83,8454.35,832.01,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8593,2017,IA,ME,7,Other prepared foodstuffs and preparations,15.79,8454.35,832.01,Iowa,Maine,48031,52284,2976000,3045600,37727,39521,1292600,1300200
8594,2012,CT,ME,3,"Agricultural products (excl. feed, grains, and forage)",2.01,409.33,828.62,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8595,2012,CT,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.04,409.33,828.62,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8596,2012,CT,ME,5,"Meat, poultry, fish, seafood, and preparations",4.32,409.33,828.62,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8597,2012,CT,ME,6,Milled grain products and preparations and bakery products,7.07,409.33,828.62,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8598,2012,CT,ME,7,Other prepared foodstuffs and preparations,5.41,409.33,828.62,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8599,2017,CT,ME,3,"Agricultural products (excl. feed, grains, and forage)",2.09,346.0,832.01,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8600,2017,CT,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.05,346.0,832.01,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8601,2017,CT,ME,5,"Meat, poultry, fish, seafood, and preparations",4.42,346.0,832.01,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8602,2017,CT,ME,6,Milled grain products and preparations and bakery products,6.88,346.0,832.01,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8603,2017,CT,ME,7,Other prepared foodstuffs and preparations,5.26,346.0,832.01,Connecticut,Maine,63433,62633,3479300,3478700,37727,39521,1292600,1300200
8604,2012,MN,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.06,8746.51,828.62,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8605,2012,MN,ME,5,"Meat, poultry, fish, seafood, and preparations",2.94,8746.51,828.62,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8606,2012,MN,ME,6,Milled grain products and preparations and bakery products,2.73,8746.51,828.62,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8607,2012,MN,ME,7,Other prepared foodstuffs and preparations,2.93,8746.51,828.62,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8608,2017,MN,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.07,5676.11,832.01,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8609,2017,MN,ME,5,"Meat, poultry, fish, seafood, and preparations",3.13,5676.11,832.01,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8610,2017,MN,ME,6,Milled grain products and preparations and bakery products,2.77,5676.11,832.01,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8611,2017,MN,ME,7,Other prepared foodstuffs and preparations,2.97,5676.11,832.01,Minnesota,Maine,51297,54805,5256300,5446600,37727,39521,1292600,1300200
8612,2012,AL,ME,5,"Meat, poultry, fish, seafood, and preparations",54.19,1802.17,828.62,Alabama,Maine,36440,37508,4696000,4741400,37727,39521,1292600,1300200
8613,2012,AL,ME,7,Other prepared foodstuffs and preparations,0.01,1802.17,828.62,Alabama,Maine,36440,37508,4696000,4741400,37727,39521,1292600,1300200
8614,2017,AL,ME,5,"Meat, poultry, fish, seafood, and preparations",55.61,2308.42,832.01,Alabama,Maine,36440,37508,4696000,4741400,37727,39521,1292600,1300200
8615,2017,AL,ME,7,Other prepared foodstuffs and preparations,0.01,2308.42,832.01,Alabama,Maine,36440,37508,4696000,4741400,37727,39521,1292600,1300200
8616,2012,AR,ME,5,"Meat, poultry, fish, seafood, and preparations",59.49,2573.44,828.62,Arkansas,Maine,34982,36714,2860200,2910000,37727,39521,1292600,1300200
8617,2012,AR,ME,7,Other prepared foodstuffs and preparations,0.29,2573.44,828.62,Arkansas,Maine,34982,36714,2860200,2910000,37727,39521,1292600,1300200
8618,2017,AR,ME,5,"Meat, poultry, fish, seafood, and preparations",63.04,2734.61,832.01,Arkansas,Maine,34982,36714,2860200,2910000,37727,39521,1292600,1300200
8619,2017,AR,ME,7,Other prepared foodstuffs and preparations,0.29,2734.61,832.01,Arkansas,Maine,34982,36714,2860200,2910000,37727,39521,1292600,1300200
8620,2012,CO,ME,3,"Agricultural products (excl. feed, grains, and forage)",0.01,2559.74,828.62,Colorado,Maine,49673,54026,5045900,5461100,37727,39521,1292600,1300200
8621,2012,CO,ME,7,Other prepared foodstuffs and preparations,1.74,2559.74,828.62,Colorado,Maine,49673,54026,5045900,5461100,37727,39521,1292600,1300200
8622,2017,CO,ME,3,"Agricultural products (excl. feed, grains, and forage)",0.01,2300.99,832.01,Colorado,Maine,49673,54026,5045900,5461100,37727,39521,1292600,1300200
8623,2017,CO,ME,7,Other prepared foodstuffs and preparations,2.0,2300.99,832.01,Colorado,Maine,49673,54026,5045900,5461100,37727,39521,1292600,1300200
8624,2012,AZ,ME,3,"Agricultural products (excl. feed, grains, and forage)",2.27,1903.86,828.62,Arizona,Maine,38591,39583,6386300,6841300,37727,39521,1292600,1300200
8625,2017,AZ,ME,3,"Agricultural products (excl. feed, grains, and forage)",2.39,2491.25,832.01,Arizona,Maine,38591,39583,6386300,6841300,37727,39521,1292600,1300200
8626,2012,NE,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.08,7575.09,828.62,Nebraska,Maine,50655,54654,1795100,1859200,37727,39521,1292600,1300200
8627,2012,NE,ME,6,Milled grain products and preparations and bakery products,1.47,7575.09,828.62,Nebraska,Maine,50655,54654,1795100,1859200,37727,39521,1292600,1300200
8628,2017,NE,ME,4,"Animal feed, eggs, honey, other products of animal origin",0.09,6639.35,832.01,Nebraska,Maine,50655,54654,1795100,1859200,37727,39521,1292600,1300200
8629,2017,NE,ME,6,Milled grain products and preparations and bakery products,1.43,6639.35,832.01,Nebraska,Maine,50655,54654,1795100,1859200,37727,39521,1292600,1300200
8630,2012,NM,ME,3,"Agricultural products (excl. feed, grains, and forage)",0.01,1416.47,828.62,New Mexico,Maine,40098,41619,2039200,2038200,37727,39521,1292600,1300200
8631,2017,NM,ME,3,"Agricultural products (excl. feed, grains, and forage)",0.01,1397.62,832.01,New Mexico,Maine,40098,41619,2039200,2038200,37727,39521,1292600,1300200
8632,2012,DE,ME,5,"Meat, poultry, fish, seafood, and preparations",59.99,417.0,828.62,Delaware,Maine,62182,63955,888000,931700,37727,39521,1292600,1300200
8633,2017,DE,ME,5,"Meat, poultry, fish, seafood, and preparations",66.61,609.85,832.01,Delaware,Maine,62182,63955,888000,931700,37727,39521,1292600,1300200
8634,2012,ND,ME,7,Other prepared foodstuffs and preparations,5.71,4959.31,828.62,North Dakota,Maine,68174,64911,671900,726000,37727,39521,1292600,1300200
8635,2017,ND,ME,7,Other prepared foodstuffs and preparations,5.55,2997.0,832.01,North Dakota,Maine,68174,64911,671900,726000,37727,39521,1292600,1300200
8636,2012,WA,ME,3,"Agricultural products (excl. feed, grains, and forage)",3.41,7291.21,828.62,Washington,Maine,53473,59333,6732900,7239800,37727,39521,1292600,1300200
8637,2012,WA,ME,7,Other prepared foodstuffs and preparations,1.03,7291.21,828.62,Washington,Maine,53473,59333,6732900,7239800,37727,39521,1292600,1300200
8638,2017,WA,ME,3,"Agricultural products (excl. feed, grains, and forage)",3.6,7656.35,832.01,Washington,Maine,53473,59333,6732900,7239800,37727,39521,1292600,1300200
8639,2017,WA,ME,7,Other prepared foodstuffs and preparations,1.05,7656.35,832.01,Washington,Maine,53473,59333,6732900,7239800,37727,39521,1292600,1300200
8640,2012,HI,ME,3,"Agricultural products (excl. feed, grains, and forage)",0.15,536.2,828.62,Hawaii,Maine,49479,52869,1330300,1356100,37727,39521,1292600,1300200
8641,2012,HI,ME,7,Other prepared foodstuffs and preparations,4.28,536.2,828.62,Hawaii,Maine,49479,52869,1330300,1356100,37727,39521,1292600,1300200
8642,2017,HI,ME,3,"Agricultural products (excl. feed, grains, and forage)",0.16,463.98,832.01,Hawaii,Maine,49479,52869,1330300,1356100,37727,39521,1292600,1300200
8643,2017,HI,ME,7,Other prepared foodstuffs and preparations,4.57,463.98,832.01,Hawaii,Maine,49479,52869,1330300,1356100,37727,39521,1292600,1300200
8644,2012,IL,WY,3,"Agricultural products (excl. feed, grains, and forage)",0.79,5911.13,562.37,Illinois,Wyoming,52141,55102,12567900,12496600,60794,61091,559000,563300
8645,2012,IL,WY,5,"Meat, poultry, fish, seafood, and preparations",13.6,5911.13,562.37,Illinois,Wyoming,52141,55102,12567900,12496600,60794,61091,559000,563300
8646,2012,IL,WY,7,Other prepared foodstuffs and preparations,16.52,5911.13,562.37,Illinois,Wyoming,52141,55102,12567900,12496600,60794,61091,559000,563300
8647,2017,IL,WY,3,"Agricultural products (excl. feed, grains, and forage)",1.1,5945.18,639.45,Illinois,Wyoming,52141,55102,12567900,12496600,60794,61091,559000,563300
8648,2017,IL,WY,5,"Meat, poultry, fish, seafood, and preparations",14.87,5945.18,639.45,Illinois,Wyoming,52141,55102,12567900,12496600,60794,61091,559000,563300
8649,2017,IL,WY,7,Other prepared foodstuffs and preparations,17.16,5945.18,639.45,Illinois,Wyoming,52141,55102,12567900,12496600,60794,61091,559000,563300
8650,2012,WI,WY,4,"Animal feed, eggs, honey, other products of animal origin",0.22,4945.86,562.37,Wisconsin,Wyoming,45422,48666,5566100,5643000,60794,61091,559000,563300
8651,2012,WI,WY,5,"Meat, poultry, fish, seafood, and preparations",0.98,4945.86,562.37,Wisconsin,Wyoming,45422,48666,5566100,5643000,60794,61091,559000,563300
8652,2017,WI,WY,4,"Animal feed, eggs, honey, other products of animal origin",0.25,4648.5,639.45,Wisconsin,Wyoming,45422,48666,5566100,5643000,60794,61091,559000,563300
8653,2017,WI,WY,5,"Meat, poultry, fish, seafood, and preparations",1.08,4648.5,639.45,Wisconsin,Wyoming,45422,48666,5566100,5643000,60794,61091,559000,563300
8654,2012,CA,WY,3,"Agricultural products (excl. feed, grains, and forage)",43.47,34377.93,562.37,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8655,2012,CA,WY,5,"Meat, poultry, fish, seafood, and preparations",2.03,34377.93,562.37,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8656,2012,CA,WY,6,Milled grain products and preparations and bakery products,2.69,34377.93,562.37,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8657,2012,CA,WY,7,Other prepared foodstuffs and preparations,10.26,34377.93,562.37,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8658,2017,CA,WY,3,"Agricultural products (excl. feed, grains, and forage)",41.77,39017.4,639.45,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8659,2017,CA,WY,5,"Meat, poultry, fish, seafood, and preparations",2.27,39017.4,639.45,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8660,2017,CA,WY,6,Milled grain products and preparations and bakery products,2.86,39017.4,639.45,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8661,2017,CA,WY,7,Other prepared foodstuffs and preparations,10.89,39017.4,639.45,California,Wyoming,52963,60359,37221500,38713900,60794,61091,559000,563300
8662,2012,MO,WY,7,Other prepared foodstuffs and preparations,3.32,3341.06,562.37,Missouri,Wyoming,41941,43036,5830600,5921300,60794,61091,559000,563300
8663,2017,MO,WY,7,Other prepared foodstuffs and preparations,3.29,3330.06,639.45,Missouri,Wyoming,41941,43036,5830600,5921300,60794,61091,559000,563300
8664,2012,MT,WY,1,Animals & fish (live),39.64,1834.38,562.37,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8665,2012,MT,WY,2,Cereal grains and seed,25.55,1834.38,562.37,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8666,2012,MT,WY,3,"Agricultural products (excl. feed, grains, and forage)",3.93,1834.38,562.37,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8667,2012,MT,WY,4,"Animal feed, eggs, honey, other products of animal origin",4.39,1834.38,562.37,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8668,2012,MT,WY,5,"Meat, poultry, fish, seafood, and preparations",0.01,1834.38,562.37,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8669,2012,MT,WY,7,Other prepared foodstuffs and preparations,65.82,1834.38,562.37,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8670,2017,MT,WY,1,Animals & fish (live),41.04,1393.88,639.45,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8671,2017,MT,WY,2,Cereal grains and seed,16.93,1393.88,639.45,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8672,2017,MT,WY,3,"Agricultural products (excl. feed, grains, and forage)",3.97,1393.88,639.45,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8673,2017,MT,WY,4,"Animal feed, eggs, honey, other products of animal origin",4.83,1393.88,639.45,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8674,2017,MT,WY,5,"Meat, poultry, fish, seafood, and preparations",0.01,1393.88,639.45,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8675,2017,MT,WY,7,Other prepared foodstuffs and preparations,67.64,1393.88,639.45,Montana,Wyoming,38601,39833,978700,1022600,60794,61091,559000,563300
8676,2012,KS,WY,5,"Meat, poultry, fish, seafood, and preparations",51.32,5402.17,562.37,Kansas,Wyoming,45513,47435,2787500,2817600,60794,61091,559000,563300
8677,2012,KS,WY,7,Other prepared foodstuffs and preparations,0.01,5402.17,562.37,Kansas,Wyoming,45513,47435,2787500,2817600,60794,61091,559000,563300
8678,2017,KS,WY,5,"Meat, poultry, fish, seafood, and preparations",54.75,4003.23,639.45,Kansas,Wyoming,45513,47435,2787500,2817600,60794,61091,559000,563300
8679,2017,KS,WY,7,Other prepared foodstuffs and preparations,0.01,4003.23,639.45,Kansas,Wyoming,45513,47435,2787500,2817600,60794,61091,559000,563300
8680,2012,GA,WY,5,"Meat, poultry, fish, seafood, and preparations",0.19,4205.78,562.37,Georgia,Wyoming,42206,45925,9616400,10121400,60794,61091,559000,563300
8681,2017,GA,WY,5,"Meat, poultry, fish, seafood, and preparations",0.2,4075.19,639.45,Georgia,Wyoming,42206,45925,9616400,10121400,60794,61091,559000,563300
8682,2012,KY,WY,7,Other prepared foodstuffs and preparations,4.01,2112.13,562.37,Kentucky,Wyoming,38062,39277,4235100,4307100,60794,61091,559000,563300
8683,2017,KY,WY,7,Other prepared foodstuffs and preparations,4.11,2946.38,639.45,Kentucky,Wyoming,38062,39277,4235100,4307100,60794,61091,559000,563300
8684,2012,MA,WY,4,"Animal feed, eggs, honey, other products of animal origin",3.57,1009.57,562.37,Massachusetts,Wyoming,62441,66500,6410600,6620600,60794,61091,559000,563300
8685,2012,MA,WY,5,"Meat, poultry, fish, seafood, and preparations",2.61,1009.57,562.37,Massachusetts,Wyoming,62441,66500,6410600,6620600,60794,61091,559000,563300
8686,2012,MA,WY,6,Milled grain products and preparations and bakery products,1.0,1009.57,562.37,Massachusetts,Wyoming,62441,66500,6410600,6620600,60794,61091,559000,563300
8687,2017,MA,WY,4,"Animal feed, eggs, honey, other products of animal origin",3.93,738.38,639.45,Massachusetts,Wyoming,62441,66500,6410600,6620600,60794,61091,559000,563300
8688,2017,MA,WY,5,"Meat, poultry, fish, seafood, and preparations",2.8,738.38,639.45,Massachusetts,Wyoming,62441,66500,6410600,6620600,60794,61091,559000,563300
8689,2017,MA,WY,6,Milled grain products and preparations and bakery products,1.02,738.38,639.45,Massachusetts,Wyoming,62441,66500,6410600,6620600,60794,61091,559000,563300
8690,2012,PA,WY,6,Milled grain products and preparations and bakery products,4.07,3704.98,562.37,Pennsylvania,Wyoming,47554,51841,12347600,12389100,60794,61091,559000,563300
